,"""sup-Wheat tjj dd""","""sup-Citrus tjj dd""","""Sup- Rice tjj dd""","""sup-Apple tjj dd""","""sup-Sorgum tjdd""","""Sup-grainmaize Tjdd""","""Sup-tomato tjdd""","""sup-Rapeseed tjdd""",supply of tomato tj,supply of apple Tj,supply of Rice Tj,supply of citrus Tj,spply of wheat Tj,supply of rapeseed Tj,supply of rice zr,supply of citrus zr,supply of rapeseed zr,supply of wheat,supply of apple,supply of tomato,supply of grainmaize,supply of chickpea,supply of rice,supply of rapeseed,supply of citrus
225.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
226.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
227.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
228.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
229.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
230.0,0.0,0.036100100187900004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
231.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
232.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
233.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
234.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
235.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
236.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
237.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
238.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
239.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333264659999998,0.0,0.00010429220000000001,0.0,0.0,0.0049929781617,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
240.0,0.0,0.0346767987468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,0.00010429220000000001,0.0,0.0,0.0,0.00043037771600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552968
241.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
242.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
243.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
244.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
245.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
246.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
247.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
248.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
249.0,0.0,0.0128097129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646500399,0.0,3.852585e-05,0.0,0.0,0.0,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
250.0,0.0,0.0128097129699,0.0,0.00180514369023,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,3.852585e-05,0.0,0.0,0.0025986845403000005,0.000158982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43074e-05
251.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
252.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
253.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
254.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
255.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
256.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
257.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
258.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
259.0,0.0,0.0018114745614000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265616443,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
260.0,0.0,0.0018114745614000003,0.0,0.0026225672480700004,0.0,0.0,0.0,0.0,0.0,0.00038589558700000007,0.0,5.4481e-06,0.0,0.0,0.0,2.2482418000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336400000000002e-05
261.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
262.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
263.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
264.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
265.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
266.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
267.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
268.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
269.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
270.0,0.0,0.0037523401628999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285349999999999e-05,0.0,0.0,0.0,4.6570723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7625399999999998e-05
271.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
272.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
273.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
274.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
275.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
276.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
277.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
278.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
279.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
280.0,0.0,0.009186763847099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7629649999999997e-05,0.0,0.0,0.0,0.00011401797699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763459999999998e-05
281.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
282.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
283.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
284.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
285.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
286.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
287.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
288.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
289.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
290.0,0.0,0.011127629448600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34669e-05,0.0,0.0,0.0,0.00013810628200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19236e-05
291.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
292.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
293.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
294.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
295.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
296.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
297.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
298.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
299.0,0.0,0.0027172118421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172150000000001e-06,0.0,0.0,0.0,3.3723627000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00046e-05
302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
